avg_income	median_age	median_networth
37328	28.4	14948
28463	28.4	12698
28602	35	11216
40670	27.3	18055
26890	30.1	8753
25011	39.1	9036
47587	44.7	11329
38523	33.9	9429
20811	27.2	9987
25863	32	13416
27105	30.7	12119
40449	31.3	41611
39470	38.9	78659
44587	32.6	59112
66888	44.2	296274
71945	35.4	200768
78760	40.2	303025
76741	34.8	286474
60172	31.5	129477
66534	32.1	157361
89125	37.1	450438
91987	33.1	410514
71214	37.3	191262
46479	36.2	50000
49219	29.5	90986
89597	41.6	500001
72489	38.9	236981
53961	26.1	17021
59971	35.4	131581
56735	36.5	108927
53308	31	39042
62837	35.3	114495
61999	30.9	47958
61234	30.2	94698
51667	38.5	101091
67934	39.8	298655
56084	36.2	150260
101996	37.5	327556
57732	38.9	207736
76783	49.2	355035
63718	43.8	206431
52250	34.5	51265
61647	40	203428
71258	38.3	309551
61372	38.7	99161
46513	38.7	30342
75717	38.6	222829
60475	39.3	107986
84270	42.6	266243
95192	46.2	500001
105619	39.5	500001
94403	52.9	500001
46712	39.7	78233
63652	38.3	163987
50304	38.8	140430
79082	39.2	318434
73858	41.7	306354
60403	38.5	180689
45204	37.2	74094
69705	47.1	239325
57867	37.9	188325
62674	45.6	234537
36940	40.7	67339
72471	37.9	262643
52376	45.9	128611
37609	52.1	113358
47894	38.7	134326
71291	40	270270
50485	37.8	79002
87118	44	403785
52146	34.6	53616
53362	28.6	69764
45536	36.4	31336
55422	38.5	174016
56874	34.4	122263
74833	33.3	187953
66758	38.4	260356
60559	35	209166
55159	44.8	168053
43240	37	80625
55086	32.2	51591
66619	36.1	272233
68839	36.6	235407
57813	45.9	213822
43397	31.3	17506
44625	35.2	36975
49962	36.1	89765
72798	42.3	322074
67268	40.9	260204
97862	41.7	500001
76545	32.7	166886
119107	48.7	500001
137301	36.9	500001
104292	32	82429
109978	34	500001
105042	38.5	399696
68424	30.5	60874
68957	32.1	87602
95257	48	500001
93093	37.5	369799
39724	32.1	15000
51423	36.8	121437
43040	38	54009
50115	42.1	120979
41571	31.4	12874
40254	31.6	12526
53366	43.8	113596
67358	46.5	194932
82832	42.5	438008
68689	47.2	334461
48582	32.9	23000
27484	40.3	9269
47270	36	27521
46602	29.3	14702
41300	39.2	42717
55226	41.4	154526
56740	41.9	162111
43879	37	64557
70692	50.2	177882
89459	49.8	500001
117805	51.5	500001
130678	47.7	500001
123220	42.5	500001
45460	28.5	12331
57072	34.2	53734
67586	43.7	272472
106700	46.3	500001
75585	33.8	249308
86699	32.2	214226
57632	33.6	154653
109942	36.2	500001
63801	32	132887
70625	32.6	175306
71236	34.5	111152
125880	40.6	500001
88111	37.5	401270
81502	35.6	289910
0	0	0
101560	35.3	500001
97834	37.8	404011
64362	38.8	224491
76844	51.4	107471
47681	37.1	131801
53733	46.3	188636
40601	31.8	58783
41560	37.1	59849
58206	47.9	262985
69791	45.6	241224
65736	50.5	297146
58440	39.8	162493
70947	41.6	178569
48852	42.1	101955
50486	46.4	153933
44456	48	92035
73298	44.7	300210
70367	40.9	251915
62423	38.1	166320
71102	41.9	243991
48294	48.6	106095
44406	50.1	118356
49328	40	99507
56211	42.2	179298
60087	46.9	181286
52483	46.9	155038
39692	45.8	42816
38269	34.1	30129
79949	38.2	285412
60900	44.8	250507
45208	38	79417
46240	38	66510
50441	35.3	34085
40263	31.9	14524
29388	29.8	11138
43789	38.6	65582
40868	45.1	71192
46632	40	163883
45385	43.2	154683
47024	36.9	115543
31361	32.8	12740
44902	34.7	53106
24248	23.3	9427
40489	36.7	60789
40845	36.3	52780
37158	37.4	13191
41037	35.3	52614
46819	42.2	121110
33800	39.2	40666
38104	34.2	41159
43407	40.3	70155
41958	36.1	112437
33833	42.1	32855
39782	36.4	60162
35021	39.4	57517
38530	33.8	50881
37835	35.3	29960
34901	35.9	45555
33435	30.9	14360
41977	36.1	35000
31921	31.6	12764
42511	33.5	44723
42861	31.6	66075
45634	33.9	91393
45062	40	114414
24519	37.3	9367
25050	48.9	9545
47609	34.8	42172
52632	37.3	105479
42926	34.8	57492
52547	43.7	122029
49747	33.9	82945
29556	30.9	11543
50622	46.8	144576
52852	46	174768
50994	36.9	64242
45324	33.9	67760
36018	39.2	88204
50762	34.3	114607
29070	28.6	12940
53138	33.3	76061
68165	46.1	127182
88636	43.5	500001
68669	38.8	277185
74360	48.5	359644
62381	53.4	189193
45115	47.7	80330
34687	20	10547
99336	43.6	500001
61045	50.3	151584
60586	45.4	110011
64660	50.9	299424
73694	43.8	339989
83365	48.2	402102
43646	35.8	99013
53243	51.3	176752
84585	47.8	500001
48202	38.5	98249
48603	51	156623
54822	40.1	110076
87214	44.7	225879
72621	45.7	215361
67879	56	280558
73406	23.5	280370
77276	52.2	391060
70680	22.5	116071
56021	41.6	109067
28701	37.6	11118
50167	47.1	59429
33580	37.3	13425
40792	50.8	42137
46339	46.7	151500
55338	48.9	191703
46380	43.7	82769
46332	51.3	130363
39382	42.8	64170
44634	49.8	94598
42612	53.1	72909
47786	38.8	140162
38586	41.6	71462
55629	47.8	209096
46848	43.6	106526
69501	50.5	291043
37637	38.9	96323
56739	40.4	154255
47956	42.2	169946
58243	47.4	183029
50242	51.6	138545
63225	49.2	227707
54685	41.3	163095
45311	59.4	131360
39021	49	59631
46383	51.3	117325
43226	47	117779
38021	42	46503
48186	51.2	156474
59666	46.1	239052
81780	47.2	340232
54413	45.2	168913
80494	51	500001
62804	38.1	173212
50305	39.6	124172
68236	42.7	182973
116990	45.9	500001
122613	40.1	500001
72525	35.1	164318
72538	36.1	265283
61403	41.9	129778
69439	47.7	272983
56229	31.8	94805
61898	46.7	273792
69187	43.2	298731
73961	45.2	198301
64769	45.5	178733
61309	44.6	224551
52102	38	117083
66720	42	277162
65098	46.5	302159
57395	43	206685
62021	48.2	255202
48917	45.5	155595
32092	30.3	12234
19205	27.3	8260
24645	29.3	10428
31271	31.1	11313
25686	41.2	11490
29790	35.9	12917
38679	29.8	40650
11947	40.9	7872
18386	31.2	9184
33863	32.7	26049
33280	34.2	27168
44247	40.7	127348
46492	39.7	122317
36920	34	22153
28965	32	13820
35596	20.5	12463
28466	32.3	10445
36188	31.3	27909
49866	33.5	53644
29132	35.5	13756
32366	31.1	12640
25299	31.8	10444
37375	34.1	21123
40629	36.8	14447
37166	31.4	34644
43771	36.5	79721
44956	36.1	61653
44997	33.9	52591
46696	38.8	123735
55723	38.5	169956
49026	35.2	90703
47187	33.6	80497
40961	43	59550
51128	37.5	95714
43325	41.9	151363
40573	41.1	74295
51395	44.1	152618
48256	39	102426
55219	39.9	187289
47201	39.4	112442
43052	37.3	53954
49408	44.4	201519
37212	34.5	58580
36270	36.1	54702
35217	40.7	50629
40819	40	97782
46446	44.4	119159
48454	42.3	107655
41629	31.3	17987
42373	44.5	78108
53769	41.9	114935
41669	32.5	17782
46249	38	116570
48930	31.2	52665
59493	36.8	165930
41617	33.1	56039
35918	32.9	33040
50139	35.3	139423
41552	39.4	23511
49416	58.5	142820
55474	44.9	116092
33205	26.4	11562
58397	39.9	129918
29205	29.1	9793
46102	31.3	14244
43292	38.6	41464
98086	46.7	394714
60398	29.5	13037
78211	32.5	44963
89104	44.9	460472
92408	51.4	491476
56831	40.5	43875
53218	30.3	18262
53702	41.7	77497
69842	45.6	267660
77046	46.2	341183
92565	43.8	500001
72360	47.5	174314
57990	38.5	167689
44826	46.3	161308
36376	36.9	13421
55493	39.2	156047
37806	40.4	26592
52429	34.9	65867
65470	44.3	329813
64058	41.9	289451
54012	41.3	253271
91203	50.7	428884
91117	47.2	411125
92019	39	339299
85521	47.5	321287
81599	46.8	425652
81885	40.9	395145
41847	40.7	25521
42964	44.8	20617
71440	46.3	322692
111031	41.6	500001
130179	40	500001
96726	43.7	329582
48039	51.9	157972
61509	46.9	209403
49412	49	192863
43422	50.8	124020
51565	44.8	148101
60993	46.3	227016
57048	48	205924
51352	48.6	187177
71093	50.7	210831
64116	48	197555
52527	47	92005
55942	45.4	220681
41917	46.9	97016
41285	36.6	54506
45586	39	82896
51325	38.1	139269
60730	40.2	220815
58059	36.5	184009
63628	37.7	167573
54320	33.5	157192
57257	34.2	177582
69948	35.4	207670
50915	36.2	158406
55192	32.6	152032
52937	31.1	181529
52650	41.5	150851
45713	37.4	77378
58538	35.5	150858
51932	45	176330
39079	34.8	28589
57824	40.3	173010
56822	37.8	168224
55728	37.5	165181
54100	23.6	192044
57701	39.4	136861
55885	37.5	150527
57054	30.3	130316
66262	41.9	276813
72982	22.7	153296
65412	29.6	84559
52552	31.9	128259
93319	36.9	262434
85006	38.7	414355
89944	48.1	500001
59891	43.6	240909
93623	48.3	500001
79368	34.1	131735
65649	44.8	85765
66289	40.7	177909
52383	37.3	102129
85914	50.3	500001
41510	34.1	15338
41694	39.2	25446
55025	46.9	107913
53734	41.6	147749
44441	38.3	58228
26957	23.5	8363
27844	22.1	8618
54645	28.9	23264
39927	27.4	17824
54711	33	95150
64827	36.9	189475
45271	26.2	12036
36177	23.8	10890
25610	22.8	8143
27572	22.8	8493
22715	18	8382
0	18.3	0
57807	38.2	142116
43258	34.8	34596
40809	32.2	15443
34459	29.5	10874
39063	32.2	14964
24641	24.8	8279
26671	28.1	13457
27019	22.7	8583
27806	22	8543
35059	28.8	21578
49568	29.9	18083
61894	22.6	28975
42274	28.5	15445
30973	24.2	10243
31654	23.2	9172
67914	46.2	112727
51245	29.6	39096
56788	37	162389
59597	36.7	169019
61473	31.8	126292
51839	38.9	126581
52850	39.1	127875
51910	42.4	161406
48986	40.2	109643
59268	39.9	134686
68262	39.4	164594
58348	41.6	108572
51017	37.5	134481
51666	33.7	67513
47767	36.3	102563
60297	42.3	206107
48621	45.1	166112
50931	49.3	98625
46410	44.6	81341
58805	43.2	124713
55155	37.6	171467
73414	47	289545
60374	44.3	162643
52125	44.1	163177
59858	46.3	240182
57316	48	246177
68763	45.3	250000
48204	43.4	125693
52942	47.5	155191
54019	48.3	173301
50172	40.9	180921
48156	43	94027
42142	39.9	94227
44897	40.6	94881
45810	36.5	70279
36877	33.6	26710
40036	33.4	34439
55141	42.5	215363
65018	47.3	262517
52572	42	200877
61713	46.9	179153
45926	45.3	119122
45825	45.8	66322
41081	43.3	69838
63582	51.4	192536
41737	42.2	117778
43874	47.8	100000
49235	47.2	113824
49289	44.2	142601
57643	45.7	224643
58335	44.5	186209
37394	44.6	63854
36383	41.6	28576
42052	35.8	61368
41053	36.7	65361
40700	52.1	123508
35145	40.5	29318
24067	32.1	10169
61204	48.9	255935
51884	43.8	163471
59696	48.4	171019
39836	37.3	19510
37505	48.9	29930
42231	43.9	108252
37729	33.1	14947
37718	40.4	79255
44159	45.7	153372
48455	46.1	159519
49575	51.8	69313
38129	37.9	54503
45024	43.3	153270
43553	32.8	52038
45291	47.4	141044
41537	43.5	103657
61161	49.9	221890
56405	47.6	165741
58755	45	177006
44782	41.6	58081
30361	30.6	14878
28896	33.8	11322
34078	29.9	14503
44044	46.2	140612
54945	34.1	197124
61624	41.1	199421
62689	35.9	121454
29577	31.6	13955
45094	32.9	51385
71425	56.1	296271
31592	33.2	12672
39377	29	13411
36005	33.6	24288
41166	40.8	14759
38200	40	80075
29440	40	13426
48998	41.2	107235
52027	45.7	140137
64419	51.6	269800
71081	46.3	260164
49372	48.3	130879
39251	48	111822
28194	36.1	40029
49897	47.5	158491
31458	37.9	14180
37742	39.7	97399
31837	36.1	24591
30212	39.5	57764
36164	36.7	46515
35913	42.2	73914
48468	50.5	107605
34738	42.5	46349
70040	41.5	198249
57766	45.3	262317
65180	35.5	110947
49870	42.7	126761
65852	31.7	136950
71506	47	338078
80626	36.7	368519
92701	43.8	427306
57318	39.6	214130
57361	37.3	105461
54105	37	174207
57912	46.6	246803
71689	43.8	281788
85034	50.4	421918
66364	36.2	205110
60189	43.4	140654
43020	21.9	17817
70462	34.1	324416
54569	30.7	154179
41103	39.5	19788
44218	40.2	68400
45137	33.7	38774
45018	38.5	47661
47933	43.5	145189
60811	45.4	250000
52556	39.2	166192
68830	44	271840
64833	43.5	269240
78066	42.8	352140
49448	44.1	173312
54272	39.3	120976
50068	38.2	113544
41756	43.6	85389
74799	41.5	254661
51077	44	150546
46610	41.9	112241
59028	43.5	204864
49407	42.1	125801
35339	41.9	39476
40304	36.8	44129
39603	40.2	49510
49266	47.9	137551
49946	53	213209
41485	41.4	60779
42025	47.7	32176
45053	37.3	57837
54026	41.3	166445
52605	49.1	213872
50400	44.2	184345
44407	49	135371
38818	44.1	90587
40406	52.1	63655
39808	47.2	108836
39816	36.1	101585
35183	48	61772
66531	49.5	341098
60884	46.1	270135
41772	39.3	104619
39971	52.8	38991
46106	31.2	52416
56480	49.9	144710
25808	57.7	12451
59480	46.9	141366
74779	51.9	313033
43664	38.4	87762
40458	40.2	77315
31500	42.6	26996
62078	33.9	151386
34907	30.4	13615
28399	29.9	10843
32924	42	23805
41679	41.7	71653
27674	31.1	11960
30939	42.9	48116
35381	34.7	25084
34904	39.2	69408
27832	30.8	12703
21237	42.8	9076
43187	23	40630
30314	37.9	19397
50696	28.3	165100
44512	45.6	128925
50286	48.4	179236
65837	45.6	248972
65672	45.8	242474
55607	44.3	153905
48702	48.2	151925
43297	40.7	101768
43670	46	110304
49101	47.5	136496
40089	43.2	58987
40573	45.1	91854
40264	52.4	86322
51250	46.3	177571
52082	49.9	196785
47262	46.9	73611
42876	43.1	36139
51054	48.6	167045
57440	48.1	237111
46470	45	121667
42959	50.8	143819
43289	45.6	108907
66788	45.6	156309
44035	31.7	125039
48691	36.4	74279
49376	43.4	104610
44219	41.5	55482
57324	47.5	164801
48831	42.7	122746
52751	45.7	184812
56750	44.6	158958
35265	41.7	27898
48880	22.3	77423
65575	42.1	242934
59840	51.4	167621
84909	42.3	274385
53037	42.2	70417
70442	46.3	274401
51661	47	67430
55925	42	180247
66827	44.3	268128
51147	46	191036
63178	43.9	160704
43179	38.4	61597
52765	45.5	153640
57573	40.7	190807
47999	47.6	150546
34898	30.7	65515
36264	36.1	52550
36810	34.5	69487
31784	31	19249
51999	42.3	60179
44645	36.1	85726
43496	38.5	59763
35669	39.7	117090
33431	35.4	37047
43463	48.3	17997
50671	37.8	73393
57110	32.6	127357
53969	37.2	194557
71585	42.1	269998
100402	50.1	279899
46714	31.8	26622
95935	46.8	500001
52272	45.1	124698
50716	34.9	115926
116198	45.4	500001
108316	49	500001
45714	35.5	123912
55474	23.5	161074
45617	36.5	93798
44093	43.6	80650
44172	39.2	67427
40267	40.1	36403
38524	39.1	86201
34878	39.7	16793
40877	47.9	118941
44286	32	42436
35353	28	14583
36516	28.2	18410
44216	28	58087
41360	31.4	50711
62787	34.4	195068
60023	36.9	150000
43871	37.2	88061
42313	36.5	19664
34082	31.2	11952
37307	32	38235
35869	28.5	31611
44314	27.9	30760
31377	26.9	13935
40339	31	68574
27355	25.7	11315
40371	26.3	14213
29252	26.3	11503
31580	29.5	10693
32220	33.5	10542
36697	28.8	29569
28930	26.6	12470
32588	35.1	45590
37890	28.1	39573
37242	29.2	67355
31725	29.7	13000
26444	36.2	10020
27710	27.8	10875
34585	31.5	33414
48160	30.8	78616
50853	33.8	139130
38682	24.3	56056
48230	34.2	80092
31440	33.4	12073
42957	35.8	58157
42864	35.9	93674
47616	33.8	92385
39261	34.3	55515
35446	25.5	18367
38406	33.6	49339
43055	34	65596
41594	30.2	52275
39163	26.5	58573
47237	35.9	111638
36871	31.6	14215
61531	49	289306
49927	41.7	150000
65806	53.4	206089
72736	45.2	328564
55493	39.6	196176
40522	35.5	68671
39726	43.6	12951
108204	47.5	500001
55172	36.9	159271
53919	39.9	164668
38689	47.7	95120
39615	47.8	82290
41284	40.3	97374
47162	43	113719
65374	38.2	166043
54119	43.4	115263
49568	39.8	118306
60505	42.6	197790
51775	34.2	52677
80254	44.8	365534
63993	47.5	297881
50022	36	69646
65588	38.3	239385
45857	42.2	90364
56893	44.4	182149
50907	45.2	158508
38808	47.8	100000
21047	26.8	8950
20124	35.1	8936
32563	26.7	11378
11596	44.9	7842
32073	44	14118
50036	42.8	78136
39138	44.9	57337
48390	46.9	120629
70403	49.6	259777
68635	44.4	205175
55341	47.5	164318
50646	49.2	195571
54075	46.4	194535
42697	37.6	98330
40715	43.6	90225
55734	49.8	215613
47723	45.5	146032
44585	51.2	76103
43034	47.5	106562
59868	49.9	215470
55725	41.6	110201
38998	48.4	20768
55698	41.1	130055
45710	48.7	115191
40887	44.5	35520
44997	40.9	108944
55535	45.1	197573
38758	38.8	36398
46094	46.3	107570
38446	44.6	84757
43801	44.1	130321
45057	36.9	61551
41195	35	60481
28218	36.3	14302
33738	39.7	14764
39109	34	46070
40384	42.6	87102
55610	49.4	208731
42950	42.4	127767
38496	36.9	40511
41941	43.1	56466
49928	45.8	180554
43515	39.9	131804
39925	38.6	28055
40619	41.1	61112
53052	36.7	105736
44801	43.7	123525
44170	48.1	108556
42584	43	92449
43220	40.3	96628
51739	45.4	172800
58919	44.1	188894
45028	47	158470
44803	22.6	69022
61632	41.1	183697
32460	31.1	15201
47244	37.3	100000
46766	42.6	79136
44801	40.5	111534
39747	40.6	45380
31032	40.5	11181
35707	35.6	26906
30510	33.7	12115
63711	32.8	85283
56035	52.1	172511
44177	42.6	87961
42851	39.7	48282
44155	43.5	84803
46653	46.5	67451
48622	50.4	129804
44212	51.8	150000
54512	45.6	155043
41573	40	114159
50157	50.8	172297
49238	42.9	84541
48783	49.8	169422
50260	49.5	158381
44001	45.9	100816
38656	49.6	116087
51241	36.5	100990
44484	38.6	65045
47287	36.7	55791
36438	34.1	60703
27648	32.4	12988
80710	45.1	295823
53318	55	157556
40178	39.5	27513
43196	35.2	60996
74094	55.6	319820
40401	55	15000
55438	36.9	106897
35347	35.6	19632
32600	32.6	13172
55142	32.1	61801
41833	28.3	37908
56865	32.7	238386
52440	50	215858
28299	27.3	13969
50647	41.7	68120
42602	44.2	127621
40760	44.6	109847
39598	44.2	84377
45974	39.1	129056
45771	40.5	118076
51979	42.3	115450
57737	43.7	157199
31823	36	13804
39132	46.4	50000
42670	49.7	58408
38510	37.1	22727
31781	31.6	20038
29016	31	12805
47433	43	186597
31740	36.7	12971
31974	32.1	18063
39769	32.2	41217
51730	47.1	156237
39140	35.1	44378
45635	42.7	88878
42347	47.6	52454
46890	46.9	57609
42849	42.5	52188
43044	36.8	39589
46518	46.4	131217
47436	44	143156
41251	34.4	51646
36327	48	36205
52135	40	146414
54662	36.9	159498
54916	41.2	132385
66804	42.2	253000
57293	50.3	212061
44292	29.8	36052
72737	32.1	184515
75623	44.7	276104
91598	33.5	330031
75183	34.7	150000
60423	34.6	109063
88341	36.1	278325
80436	34.4	226425
56317	39.7	161121
70687	45.2	202336
53148	45.3	147059
40537	33.4	34521
44880	31.2	38809
25913	36.9	10576
34903	31.5	14449
45994	32.5	53990
42113	34	38530
38947	32.7	40463
39886	32.2	17962
60273	43.1	166117
47608	42.6	111118
66685	45.9	272043
67127	41.2	207815
56687	33.2	153171
43602	44.8	79287
61206	36.8	167972
37147	33.4	34121
41329	31.1	35765
36784	31.5	13041
59971	46.9	222618
63695	44.6	236446
74349	46.3	306611
65999	37.8	213598
71983	34.6	228501
65837	48.3	274869
47563	34.3	62589
62870	45.4	266289
46522	47.2	157826
36458	44	38349
41578	43.2	70014
44797	50.4	158862
48833	53.8	160554
34456	46.6	64253
44403	45.2	57784
45552	50.9	99161
40252	46.8	76736
47115	52.8	139335
38095	44.3	67853
38161	41.8	58694
52860	44.2	174922
43276	44.7	82577
35059	42.3	57498
38991	45.1	34277
47617	40	84509
38858	40.7	45835
33035	39.2	20928
57744	43	193798
43715	41.9	125381
50564	44.5	116784
43121	41.1	38642
30594	41.5	19153
39499	36.6	57309
40019	39.3	46999
38955	38.5	40767
29124	44	17823
28642	34.5	13993
33202	38.4	20114
45210	42.1	82536
44805	52.1	114524
42291	56	111991
39659	50.3	53539
47900	45.3	115060
